date,hour,station,line,pax_TOTAL
2024-03-17,7,Caseros,H,14
2024-03-17,7,Castro Barros,A,3
2024-03-17,7,Catalinas,E,1
2024-03-17,7,Catedral,D,9
2024-03-17,7,Congreso,A,20
2024-03-17,7,Congreso de Tucuman,D,12
2024-03-17,7,Constitucion,C,177
2024-03-17,7,Cordoba,H,12
2024-03-17,7,Correo Central,E,4
2024-03-17,7,Corrientes,H,6
2024-03-17,7,Diagonal Norte,C,1
2024-03-17,7,Dorrego,B,7
2024-03-17,7,Echeverria,B,4
2024-03-17,7,Emilio Mitre,E,1
2024-03-17,7,Entre Rios,E,6
2024-03-17,7,Facultad de Derecho,H,9
2024-03-17,7,Federico Lacroze,B,55
2024-03-17,7,Flores,A,7
2024-03-17,7,Florida,B,2
2024-03-17,7,General Belgrano,E,7
2024-03-17,7,General San Martin,C,1
2024-03-17,7,Hospitales,H,14
2024-03-17,7,Humberto I,H,12
2024-03-17,7,Inclan,H,6
2024-03-17,7,Independencia,C,11
2024-03-17,7,Independencia.H,E,13
2024-03-17,7,Jose Hernandez,D,8
2024-03-17,7,Jose Maria Moreno,E,4
2024-03-17,7,Jujuy,E,4
2024-03-17,7,Juramento,D,6
2024-03-17,7,Las Heras,H,5
2024-03-17,7,Lavalle,C,3
2024-03-17,7,Leandro N. Alem,B,34
2024-03-17,7,Lima,A,4
2024-03-17,7,Loria,A,4
2024-03-17,7,Los Incas,B,14
2024-03-17,7,Malabia,B,16
2024-03-17,7,Mariano Moreno,C,1
2024-03-17,7,Medalla Milagrosa,E,1
2024-03-17,7,Medrano,B,22
2024-03-17,7,Ministro Carranza,D,3
2024-03-17,7,Olleros,D,2
2024-03-17,7,Once,H,22
2024-03-17,7,Palermo,D,13
2024-03-17,7,Pasteur,B,1
2024-03-17,7,Patricios,H,28
2024-03-17,7,Pichincha,E,1
2024-03-17,7,Piedras,A,2
2024-03-17,7,Plaza Italia,D,17
2024-03-17,7,Plaza Miserere,A,18
2024-03-17,7,Plaza de Mayo,A,24
2024-03-17,7,Primera Junta,A,7
2024-03-17,7,Puan,A,3
2024-03-17,7,Pueyrredon,B,8
2024-03-17,7,Pueyrredon.D,D,2
2024-03-17,7,Pza. de los Virreyes,E,22
2024-03-17,7,Retiro,C,131
2024-03-17,7,Retiro E,E,11
2024-03-17,7,Rio de Janeiro,A,5
2024-03-17,7,Rosas,B,21
2024-03-17,7,Saenz Pena ,A,6
2024-03-17,7,San Jose,E,3
2024-03-17,7,San Juan,C,4
2024-03-17,7,San Pedrito,A,8
2024-03-17,7,Santa Fe,H,4
2024-03-17,7,Scalabrini Ortiz,D,6
2024-03-17,7,Tribunales,D,1
2024-03-17,7,Tronador,B,9
2024-03-17,7,Urquiza,E,2
2024-03-17,7,Uruguay,B,6
2024-03-17,7,Varela,E,4
2024-03-17,7,Venezuela,H,11
2024-03-17,8,9 de julio,D,10
2024-03-17,8,Acoyte,A,90
2024-03-17,8,Aguero,D,52
2024-03-17,8,Alberti,A,29
2024-03-17,8,Angel Gallardo,B,84
2024-03-17,8,Avenida La Plata,E,46
2024-03-17,8,Avenida de Mayo,C,27
2024-03-17,8,Boedo,E,53
2024-03-17,8,Bolivar,E,30
2024-03-17,8,Bulnes,D,67
2024-03-17,8,Callao,D,52
2024-03-17,8,Callao.B,B,100
2024-03-17,8,Carabobo,A,54
2024-03-17,8,Carlos Gardel,B,68
2024-03-17,8,Carlos Pellegrini,B,124
2024-03-17,8,Caseros,H,84
2024-03-17,8,Castro Barros,A,57
2024-03-17,8,Catalinas,E,10
2024-03-17,8,Catedral,D,46
2024-03-17,8,Congreso,A,80
2024-03-17,8,Congreso de Tucuman,D,116
2024-03-17,8,Constitucion,C,1121
2024-03-17,8,Cordoba,H,44
2024-03-17,8,Correo Central,E,32
2024-03-17,8,Corrientes,H,37
2024-03-17,8,Diagonal Norte,C,16
2024-03-17,8,Dorrego,B,76
2024-03-17,8,Echeverria,B,27
2024-03-17,8,Emilio Mitre,E,37
2024-03-17,8,Entre Rios,E,50
2024-03-17,8,Facultad de Derecho,H,10
2024-03-17,8,Federico Lacroze,B,184
2024-03-17,8,Flores,A,88
2024-03-17,8,Florida,B,23
2024-03-17,8,General Belgrano,E,26
2024-03-17,8,General San Martin,C,22
2024-03-17,8,Hospitales,H,149
2024-03-17,8,Humberto I,H,62
2024-03-17,8,Inclan,H,69
2024-03-17,8,Independencia,C,54
2024-03-17,8,Independencia.H,E,64
2024-03-17,8,Jose Hernandez,D,33
2024-03-17,8,Jose Maria Moreno,E,27
2024-03-17,8,Jujuy,E,32
2024-03-17,8,Juramento,D,72
2024-03-17,8,Las Heras,H,55
2024-03-17,8,Lavalle,C,31
2024-03-17,8,Leandro N. Alem,B,99
2024-03-17,8,Lima,A,48
2024-03-17,8,Loria,A,53
2024-03-17,8,Los Incas,B,44
2024-03-17,8,Malabia,B,82
2024-03-17,8,Mariano Moreno,C,30
2024-03-17,8,Medalla Milagrosa,E,18
2024-03-17,8,Medrano,B,124
2024-03-17,8,Ministro Carranza,D,55
2024-03-17,8,Olleros,D,37
2024-03-17,8,Once,H,138
2024-03-17,8,Palermo,D,111
2024-03-17,8,Pasco,A,14
2024-03-17,8,Pasteur,B,46
2024-03-17,8,Patricios,H,96
2024-03-17,8,Peru,A,28
2024-03-17,8,Pichincha,E,33
2024-03-17,8,Piedras,A,17
2024-03-17,8,Plaza Italia,D,84
2024-03-17,8,Plaza Miserere,A,142
2024-03-17,8,Plaza de Mayo,A,46
2024-03-17,8,Primera Junta,A,99
2024-03-17,8,Puan,A,35
2024-03-17,8,Pueyrredon,B,62
2024-03-17,8,Pueyrredon.D,D,29
2024-03-17,8,Pza. de los Virreyes,E,93
2024-03-17,8,Retiro,C,376
2024-03-17,8,Retiro E,E,29
2024-03-17,8,Rio de Janeiro,A,60
2024-03-17,8,Rosas,B,166
2024-03-17,8,Saenz Pena ,A,61
2024-03-17,8,San Jose,E,34
2024-03-17,8,San Juan,C,32
2024-03-17,8,San Pedrito,A,122
2024-03-17,8,Santa Fe,H,56
2024-03-17,8,Scalabrini Ortiz,D,45
2024-03-17,8,Tribunales,D,24
2024-03-17,8,Tronador,B,37
2024-03-17,8,Urquiza,E,52
2024-03-17,8,Uruguay,B,37
2024-03-17,8,Varela,E,26
2024-03-17,8,Venezuela,H,93
2024-03-17,9,9 de julio,D,18
2024-03-17,9,Acoyte,A,86
2024-03-17,9,Aguero,D,75
2024-03-17,9,Alberti,A,51
2024-03-17,9,Angel Gallardo,B,125
2024-03-17,9,Avenida La Plata,E,62
2024-03-17,9,Avenida de Mayo,C,37
2024-03-17,9,Boedo,E,90
2024-03-17,9,Bolivar,E,31
2024-03-17,9,Bulnes,D,78
2024-03-17,9,Callao,D,94
2024-03-17,9,Callao.B,B,106
2024-03-17,9,Carabobo,A,76
2024-03-17,9,Carlos Gardel,B,89
2024-03-17,9,Carlos Pellegrini,B,152
2024-03-17,9,Caseros,H,84
2024-03-17,9,Castro Barros,A,115
2024-03-17,9,Catalinas,E,12
2024-03-17,9,Catedral,D,49
2024-03-17,9,Congreso,A,116
2024-03-17,9,Congreso de Tucuman,D,153
2024-03-17,9,Constitucion,C,1282
2024-03-17,9,Cordoba,H,51
2024-03-17,9,Correo Central,E,23
2024-03-17,9,Corrientes,H,28
2024-03-17,9,Diagonal Norte,C,18
2024-03-17,9,Dorrego,B,110
2024-03-17,9,Echeverria,B,44
2024-03-17,9,Emilio Mitre,E,42
2024-03-17,9,Entre Rios,E,71
2024-03-17,9,Facultad de Derecho,H,6
2024-03-17,9,Federico Lacroze,B,237
2024-03-17,9,Flores,A,108
2024-03-17,9,Florida,B,29
2024-03-17,9,General Belgrano,E,27
2024-03-17,9,General San Martin,C,26
2024-03-17,9,Hospitales,H,167
2024-03-17,9,Humberto I,H,87
2024-03-17,9,Inclan,H,76
2024-03-17,9,Independencia,C,78
2024-03-17,9,Independencia.H,E,37
2024-03-17,9,Jose Hernandez,D,65
2024-03-17,9,Jose Maria Moreno,E,43
2024-03-17,9,Jujuy,E,40
2024-03-17,9,Juramento,D,85
2024-03-17,9,Las Heras,H,82
2024-03-17,9,Lavalle,C,42
2024-03-17,9,Leandro N. Alem,B,132
2024-03-17,9,Lima,A,44
2024-03-17,9,Loria,A,104
2024-03-17,9,Los Incas,B,71
2024-03-17,9,Malabia,B,118
2024-03-17,9,Mariano Moreno,C,26
2024-03-17,9,Medalla Milagrosa,E,24
2024-03-17,9,Medrano,B,167
2024-03-17,9,Ministro Carranza,D,97
2024-03-17,9,Olleros,D,73
2024-03-17,9,Once,H,155
2024-03-17,9,Palermo,D,117
2024-03-17,9,Pasco,A,35
2024-03-17,9,Pasteur,B,79
2024-03-17,9,Patricios,H,112
2024-03-17,9,Peru,A,24
2024-03-17,9,Pichincha,E,42
2024-03-17,9,Piedras,A,10
2024-03-17,9,Plaza Italia,D,82
2024-03-17,9,Plaza Miserere,A,153
2024-03-17,9,Plaza de Mayo,A,62
2024-03-17,9,Primera Junta,A,86
2024-03-17,9,Puan,A,53
2024-03-17,9,Pueyrredon,B,87
2024-03-17,9,Pueyrredon.D,D,43
2024-03-17,9,Pza. de los Virreyes,E,104
2024-03-17,9,Retiro,C,465
2024-03-17,9,Retiro E,E,52
2024-03-17,9,Rio de Janeiro,A,99
2024-03-17,9,Rosas,B,209
2024-03-17,9,Saenz Pena ,A,67
2024-03-17,9,San Jose,E,44
2024-03-17,9,San Juan,C,46
2024-03-17,9,San Pedrito,A,148
2024-03-17,9,Santa Fe,H,78
2024-03-17,9,Scalabrini Ortiz,D,57
2024-03-17,9,Tribunales,D,47
2024-03-17,9,Tronador,B,44
2024-03-17,9,Urquiza,E,51
2024-03-17,9,Uruguay,B,70
2024-03-17,9,Varela,E,30
2024-03-17,9,Venezuela,H,109
2024-03-17,10,9 de julio,D,19
2024-03-17,10,Acoyte,A,110
2024-03-17,10,Aguero,D,137
2024-03-17,10,Alberti,A,48
2024-03-17,10,Angel Gallardo,B,172
2024-03-17,10,Avenida La Plata,E,117
2024-03-17,10,Avenida de Mayo,C,32
2024-03-17,10,Boedo,E,88
2024-03-17,10,Bolivar,E,51
2024-03-17,10,Bulnes,D,138
2024-03-17,10,Callao,D,140
2024-03-17,10,Callao.B,B,152
2024-03-17,10,Carabobo,A,107
2024-03-17,10,Carlos Gardel,B,153
2024-03-17,10,Carlos Pellegrini,B,206
2024-03-17,10,Caseros,H,78
2024-03-17,10,Castro Barros,A,108
2024-03-17,10,Catalinas,E,20
2024-03-17,10,Catedral,D,93
2024-03-17,10,Congreso,A,139
2024-03-17,10,Congreso de Tucuman,D,256
2024-03-17,10,Constitucion,C,1249
2024-03-17,10,Cordoba,H,73
2024-03-17,10,Correo Central,E,48
2024-03-17,10,Corrientes,H,54
2024-03-17,10,Diagonal Norte,C,25
2024-03-17,10,Dorrego,B,130
2024-03-17,10,Echeverria,B,62
2024-03-17,10,Emilio Mitre,E,62
2024-03-17,10,Entre Rios,E,54
2024-03-17,10,Facultad de Derecho,H,27
2024-03-17,10,Federico Lacroze,B,254
2024-03-17,10,Flores,A,122
2024-03-17,10,Florida,B,52
2024-03-17,10,General Belgrano,E,38
2024-03-17,10,General San Martin,C,59
2024-03-17,10,Hospitales,H,167
2024-03-17,10,Humberto I,H,108
2024-03-17,10,Inclan,H,103
2024-03-17,10,Independencia,C,79
2024-03-17,10,Independencia.H,E,89
2024-03-17,10,Jose Hernandez,D,102
2024-03-17,10,Jose Maria Moreno,E,61
2024-03-17,10,Jujuy,E,41
2024-03-17,10,Juramento,D,105
2024-03-17,10,Las Heras,H,97
2024-03-17,10,Lavalle,C,70
2024-03-17,10,Leandro N. Alem,B,114
2024-03-17,10,Lima,A,85
2024-03-17,10,Loria,A,106
2024-03-17,10,Los Incas,B,96
2024-03-17,10,Malabia,B,176
2024-03-17,10,Mariano Moreno,C,51
2024-03-17,10,Medalla Milagrosa,E,29
2024-03-17,10,Medrano,B,178
2024-03-17,10,Ministro Carranza,D,110
2024-03-17,10,Olleros,D,108
2024-03-17,10,Once,H,187
2024-03-17,10,Palermo,D,179
2024-03-17,10,Pasco,A,47
2024-03-17,10,Pasteur,B,89
2024-03-17,10,Patricios,H,134
2024-03-17,10,Peru,A,30
2024-03-17,10,Pichincha,E,58
2024-03-17,10,Piedras,A,23
2024-03-17,10,Plaza Italia,D,119
2024-03-17,10,Plaza Miserere,A,159
2024-03-17,10,Plaza de Mayo,A,76
2024-03-17,10,Primera Junta,A,121
2024-03-17,10,Puan,A,82
2024-03-17,10,Pueyrredon,B,101
2024-03-17,10,Pueyrredon.D,D,84
2024-03-17,10,Pza. de los Virreyes,E,112
2024-03-17,10,Retiro,C,381
2024-03-17,10,Retiro E,E,49
2024-03-17,10,Rio de Janeiro,A,102
2024-03-17,10,Rosas,B,269
2024-03-17,10,Saenz Pena ,A,114
2024-03-17,10,San Jose,E,57
2024-03-17,10,San Juan,C,64
2024-03-17,10,San Pedrito,A,214
2024-03-17,10,Santa Fe,H,87
2024-03-17,10,Scalabrini Ortiz,D,129
2024-03-17,10,Tribunales,D,70
2024-03-17,10,Tronador,B,58
2024-03-17,10,Urquiza,E,60
2024-03-17,10,Uruguay,B,72
2024-03-17,10,Varela,E,45
2024-03-17,10,Venezuela,H,127
2024-03-17,11,9 de julio,D,31
2024-03-17,11,Acoyte,A,274
2024-03-17,11,Aguero,D,185
2024-03-17,11,Alberti,A,66
2024-03-17,11,Angel Gallardo,B,232
2024-03-17,11,Avenida La Plata,E,75
2024-03-17,11,Avenida de Mayo,C,57
2024-03-17,11,Boedo,E,143
2024-03-17,11,Bolivar,E,49
2024-03-17,11,Bulnes,D,206
2024-03-17,11,Callao,D,154
2024-03-17,11,Callao.B,B,182
2024-03-17,11,Carabobo,A,140
2024-03-17,11,Carlos Gardel,B,260
2024-03-17,11,Carlos Pellegrini,B,303
2024-03-17,11,Caseros,H,88
2024-03-17,11,Castro Barros,A,145
2024-03-17,11,Catalinas,E,23
2024-03-17,11,Catedral,D,98
2024-03-17,11,Congreso,A,166
2024-03-17,11,Congreso de Tucuman,D,324
2024-03-17,11,Constitucion,C,1511
2024-03-17,11,Cordoba,H,105
2024-03-17,11,Correo Central,E,34
2024-03-17,11,Corrientes,H,47
2024-03-17,11,Diagonal Norte,C,48
2024-03-17,11,Dorrego,B,136
2024-03-17,11,Echeverria,B,105
2024-03-17,11,Emilio Mitre,E,113
2024-03-17,11,Entre Rios,E,90
2024-03-17,11,Facultad de Derecho,H,52
2024-03-17,11,Federico Lacroze,B,333
2024-03-17,11,Flores,A,145
2024-03-17,11,Florida,B,72
2024-03-17,11,General Belgrano,E,38
2024-03-17,11,General San Martin,C,75
2024-03-17,11,Hospitales,H,205
2024-03-17,11,Humberto I,H,123
2024-03-17,11,Inclan,H,99
2024-03-17,11,Independencia,C,106
2024-03-17,11,Independencia.H,E,94
2024-03-17,11,Jose Hernandez,D,132
2024-03-17,11,Jose Maria Moreno,E,96
2024-03-17,11,Jujuy,E,51
2024-03-17,11,Juramento,D,219
2024-03-17,11,Las Heras,H,145
2024-03-17,11,Lavalle,C,72
2024-03-17,11,Leandro N. Alem,B,155
2024-03-17,11,Lima,A,74
2024-03-17,11,Loria,A,161
2024-03-17,11,Los Incas,B,115
2024-03-17,11,Malabia,B,207
2024-03-17,11,Mariano Moreno,C,50
2024-03-17,11,Medalla Milagrosa,E,42
2024-03-17,11,Medrano,B,328
2024-03-17,11,Ministro Carranza,D,161
2024-03-17,11,Olleros,D,148
2024-03-17,11,Once,H,303
2024-03-17,11,Palermo,D,235
2024-03-17,11,Pasco,A,62
2024-03-17,11,Pasteur,B,121
2024-03-17,11,Patricios,H,140
2024-03-17,11,Peru,A,39
2024-03-17,11,Pichincha,E,72
2024-03-17,11,Piedras,A,28
2024-03-17,11,Plaza Italia,D,192
2024-03-17,11,Plaza Miserere,A,217
2024-03-17,11,Plaza de Mayo,A,100
2024-03-17,11,Primera Junta,A,156
2024-03-17,11,Puan,A,100
2024-03-17,11,Pueyrredon,B,119
2024-03-17,11,Pueyrredon.D,D,111
2024-03-17,11,Pza. de los Virreyes,E,128
2024-03-17,11,Retiro,C,502
2024-03-17,11,Retiro E,E,58
2024-03-17,11,Rio de Janeiro,A,136
2024-03-17,11,Rosas,B,304
2024-03-17,11,Saenz Pena ,A,112
2024-03-17,11,San Jose,E,83
2024-03-17,11,San Juan,C,72
2024-03-17,11,San Pedrito,A,251
2024-03-17,11,Santa Fe,H,150
2024-03-17,11,Scalabrini Ortiz,D,157
2024-03-17,11,Tribunales,D,81
2024-03-17,11,Tronador,B,72
2024-03-17,11,Urquiza,E,79
2024-03-17,11,Uruguay,B,105
2024-03-17,11,Varela,E,29
2024-03-17,11,Venezuela,H,167
2024-03-17,12,9 de julio,D,55
2024-03-17,12,Acoyte,A,288
2024-03-17,12,Aguero,D,250
2024-03-17,12,Alberti,A,75
2024-03-17,12,Angel Gallardo,B,335
2024-03-17,12,Avenida La Plata,E,107
2024-03-17,12,Avenida de Mayo,C,66
2024-03-17,12,Boedo,E,192
2024-03-17,12,Bolivar,E,71
2024-03-17,12,Bulnes,D,295
2024-03-17,12,Callao,D,188
2024-03-17,12,Callao.B,B,143
2024-03-17,12,Carabobo,A,166
2024-03-17,12,Carlos Gardel,B,337
2024-03-17,12,Carlos Pellegrini,B,340
2024-03-17,12,Caseros,H,99
2024-03-17,12,Castro Barros,A,172
2024-03-17,12,Catalinas,E,26
2024-03-17,12,Catedral,D,163
2024-03-17,12,Congreso,A,162
2024-03-17,12,Congreso de Tucuman,D,356
2024-03-17,12,Constitucion,C,1644
2024-03-17,12,Cordoba,H,133
2024-03-17,12,Correo Central,E,61
2024-03-17,12,Corrientes,H,52
2024-03-17,12,Diagonal Norte,C,38
2024-03-17,12,Dorrego,B,200
2024-03-17,12,Echeverria,B,73
2024-03-17,12,Emilio Mitre,E,138
2024-03-17,12,Entre Rios,E,104
2024-03-17,12,Facultad de Derecho,H,68
2024-03-17,12,Federico Lacroze,B,422
2024-03-17,12,Flores,A,187
2024-03-17,12,Florida,B,95
2024-03-17,12,General Belgrano,E,57
2024-03-17,12,General San Martin,C,75
2024-03-17,12,Hospitales,H,183
2024-03-17,12,Humberto I,H,121
2024-03-17,12,Inclan,H,123
2024-03-17,12,Independencia,C,125
2024-03-17,12,Independencia.H,E,101
2024-03-17,12,Jose Hernandez,D,150
2024-03-17,12,Jose Maria Moreno,E,95
2024-03-17,12,Jujuy,E,71
2024-03-17,12,Juramento,D,240
2024-03-17,12,Las Heras,H,174
2024-03-17,12,Lavalle,C,106
2024-03-17,12,Leandro N. Alem,B,195
2024-03-17,12,Lima,A,91
2024-03-17,12,Loria,A,139
2024-03-17,12,Los Incas,B,160
2024-03-17,12,Malabia,B,285
2024-03-17,12,Mariano Moreno,C,77
2024-03-17,12,Medalla Milagrosa,E,43
2024-03-17,12,Medrano,B,310
2024-03-17,12,Ministro Carranza,D,196
2024-03-17,12,Olleros,D,170
2024-03-17,12,Once,H,317
2024-03-17,12,Palermo,D,321
2024-03-17,12,Pasco,A,61
2024-03-17,12,Pasteur,B,125
2024-03-17,12,Patricios,H,228
2024-03-17,12,Peru,A,72
2024-03-17,12,Pichincha,E,55
2024-03-17,12,Piedras,A,39
2024-03-17,12,Plaza Italia,D,296
2024-03-17,12,Plaza Miserere,A,210
2024-03-17,12,Plaza de Mayo,A,120
2024-03-17,12,Primera Junta,A,214
2024-03-17,12,Puan,A,94
2024-03-17,12,Pueyrredon,B,168
2024-03-17,12,Pueyrredon.D,D,125
2024-03-17,12,Pza. de los Virreyes,E,171
2024-03-17,12,Retiro,C,470
2024-03-17,12,Retiro E,E,69
2024-03-17,12,Rio de Janeiro,A,203
2024-03-17,12,Rosas,B,411
2024-03-17,12,Saenz Pena ,A,88
2024-03-17,12,San Jose,E,70
2024-03-17,12,San Juan,C,71
2024-03-17,12,San Pedrito,A,301
2024-03-17,12,Santa Fe,H,171
2024-03-17,12,Scalabrini Ortiz,D,172
2024-03-17,12,Tribunales,D,69
2024-03-17,12,Tronador,B,95
2024-03-17,12,Urquiza,E,89
2024-03-17,12,Uruguay,B,123
2024-03-17,12,Varela,E,42
2024-03-17,12,Venezuela,H,185
2024-03-17,13,9 de julio,D,34
2024-03-17,13,Acoyte,A,278
2024-03-17,13,Aguero,D,243
2024-03-17,13,Alberti,A,112
2024-03-17,13,Angel Gallardo,B,306
2024-03-17,13,Avenida La Plata,E,119
2024-03-17,13,Avenida de Mayo,C,74
2024-03-17,13,Boedo,E,199
2024-03-17,13,Bolivar,E,65
2024-03-17,13,Bulnes,D,262
2024-03-17,13,Callao,D,229
2024-03-17,13,Callao.B,B,147
2024-03-17,13,Carabobo,A,190
2024-03-17,13,Carlos Gardel,B,396
2024-03-17,13,Carlos Pellegrini,B,362
2024-03-17,13,Caseros,H,100
2024-03-17,13,Castro Barros,A,187
2024-03-17,13,Catalinas,E,42
2024-03-17,13,Catedral,D,179
2024-03-17,13,Congreso,A,173
2024-03-17,13,Congreso de Tucuman,D,367
2024-03-17,13,Constitucion,C,1565
2024-03-17,13,Cordoba,H,150
2024-03-17,13,Correo Central,E,77
2024-03-17,13,Corrientes,H,75
2024-03-17,13,Diagonal Norte,C,75
2024-03-17,13,Dorrego,B,238
2024-03-17,13,Echeverria,B,91
2024-03-17,13,Emilio Mitre,E,139
2024-03-17,13,Entre Rios,E,134
2024-03-17,13,Facultad de Derecho,H,76
2024-03-17,13,Federico Lacroze,B,424
2024-03-17,13,Flores,A,209
2024-03-17,13,Florida,B,127
2024-03-17,13,General Belgrano,E,58
2024-03-17,13,General San Martin,C,72
2024-03-17,13,Hospitales,H,261
2024-03-17,13,Humberto I,H,161
2024-03-17,13,Inclan,H,106
2024-03-17,13,Independencia,C,177
2024-03-17,13,Independencia.H,E,117
2024-03-17,13,Jose Hernandez,D,139
2024-03-17,13,Jose Maria Moreno,E,205
2024-03-17,13,Jujuy,E,75
2024-03-17,13,Juramento,D,304
2024-03-17,13,Las Heras,H,191
2024-03-17,13,Lavalle,C,77
2024-03-17,13,Leandro N. Alem,B,171
2024-03-17,13,Lima,A,209
2024-03-17,13,Loria,A,143
2024-03-17,13,Los Incas,B,117
2024-03-17,13,Malabia,B,287
2024-03-17,13,Mariano Moreno,C,57
2024-03-17,13,Medalla Milagrosa,E,36
2024-03-17,13,Medrano,B,348
2024-03-17,13,Ministro Carranza,D,202
2024-03-17,13,Olleros,D,168
2024-03-17,13,Once,H,340
2024-03-17,13,Palermo,D,341
2024-03-17,13,Pasco,A,48
2024-03-17,13,Pasteur,B,174
2024-03-17,13,Patricios,H,224
2024-03-17,13,Peru,A,70
2024-03-17,13,Pichincha,E,72
2024-03-17,13,Piedras,A,39
2024-03-17,13,Plaza Italia,D,287
2024-03-17,13,Plaza Miserere,A,275
2024-03-17,13,Plaza de Mayo,A,117
2024-03-17,13,Primera Junta,A,237
2024-03-17,13,Puan,A,109
2024-03-17,13,Pueyrredon,B,173
2024-03-17,13,Pueyrredon.D,D,147
2024-03-17,13,Pza. de los Virreyes,E,183
2024-03-17,13,Retiro,C,685
2024-03-17,13,Retiro E,E,104
2024-03-17,13,Rio de Janeiro,A,210
2024-03-17,13,Rosas,B,434
2024-03-17,13,Saenz Pena ,A,140
2024-03-17,13,San Jose,E,72
2024-03-17,13,San Juan,C,64
2024-03-17,13,San Pedrito,A,344
2024-03-17,13,Santa Fe,H,191
2024-03-17,13,Scalabrini Ortiz,D,231
2024-03-17,13,Tribunales,D,90
2024-03-17,13,Tronador,B,69
2024-03-17,13,Urquiza,E,86
2024-03-17,13,Uruguay,B,148
2024-03-17,13,Varela,E,41
2024-03-17,13,Venezuela,H,158
2024-03-17,14,9 de julio,D,47
2024-03-17,14,Acoyte,A,302
2024-03-17,14,Aguero,D,206
2024-03-17,14,Alberti,A,99
2024-03-17,14,Angel Gallardo,B,314
2024-03-17,14,Avenida La Plata,E,113
2024-03-17,14,Avenida de Mayo,C,92
2024-03-17,14,Boedo,E,158
2024-03-17,14,Bolivar,E,106
2024-03-17,14,Bulnes,D,353
2024-03-17,14,Callao,D,232
2024-03-17,14,Callao.B,B,202
2024-03-17,14,Carabobo,A,197
2024-03-17,14,Carlos Gardel,B,429
2024-03-17,14,Carlos Pellegrini,B,403
2024-03-17,14,Caseros,H,101
2024-03-17,14,Castro Barros,A,195
2024-03-17,14,Catalinas,E,27
2024-03-17,14,Catedral,D,229
2024-03-17,14,Congreso,A,191
2024-03-17,14,Congreso de Tucuman,D,367
2024-03-17,14,Constitucion,C,1355
2024-03-17,14,Cordoba,H,168
2024-03-17,14,Correo Central,E,90
2024-03-17,14,Corrientes,H,100
2024-03-17,14,Diagonal Norte,C,60
2024-03-17,14,Dorrego,B,220
2024-03-17,14,Echeverria,B,77
2024-03-17,14,Emilio Mitre,E,111
2024-03-17,14,Entre Rios,E,113
2024-03-17,14,Facultad de Derecho,H,53
2024-03-17,14,Federico Lacroze,B,395
2024-03-17,14,Flores,A,212
2024-03-17,14,Florida,B,146
2024-03-17,14,General Belgrano,E,85
2024-03-17,14,General San Martin,C,69
2024-03-17,14,Hospitales,H,196
2024-03-17,14,Humberto I,H,143
2024-03-17,14,Inclan,H,127
2024-03-17,14,Independencia,C,191
2024-03-17,14,Independencia.H,E,110
2024-03-17,14,Jose Hernandez,D,183
2024-03-17,14,Jose Maria Moreno,E,127
2024-03-17,14,Jujuy,E,73
2024-03-17,14,Juramento,D,425
2024-03-17,14,Las Heras,H,157
2024-03-17,14,Lavalle,C,112
2024-03-17,14,Leandro N. Alem,B,181
2024-03-17,14,Lima,A,128
2024-03-17,14,Loria,A,194
2024-03-17,14,Los Incas,B,154
2024-03-17,14,Malabia,B,291
2024-03-17,14,Mariano Moreno,C,60
2024-03-17,14,Medalla Milagrosa,E,59
2024-03-17,14,Medrano,B,316
2024-03-17,14,Ministro Carranza,D,181
2024-03-17,14,Olleros,D,164
2024-03-17,14,Once,H,322
2024-03-17,14,Palermo,D,454
2024-03-17,14,Pasco,A,68
2024-03-17,14,Pasteur,B,136
2024-03-17,14,Patricios,H,221
2024-03-17,14,Peru,A,70
2024-03-17,14,Pichincha,E,83
2024-03-17,14,Piedras,A,35
2024-03-17,14,Plaza Italia,D,267
2024-03-17,14,Plaza Miserere,A,213
2024-03-17,14,Plaza de Mayo,A,170
2024-03-17,14,Primera Junta,A,210
2024-03-17,14,Puan,A,131
2024-03-17,14,Pueyrredon,B,173
2024-03-17,14,Pueyrredon.D,D,141
2024-03-17,14,Pza. de los Virreyes,E,187
2024-03-17,14,Retiro,C,591
2024-03-17,14,Retiro E,E,104
2024-03-17,14,Rio de Janeiro,A,186
2024-03-17,14,Rosas,B,322
2024-03-17,14,Saenz Pena ,A,105
2024-03-17,14,San Jose,E,64
2024-03-17,14,San Juan,C,77
2024-03-17,14,San Pedrito,A,345
2024-03-17,14,Santa Fe,H,219
2024-03-17,14,Scalabrini Ortiz,D,201
2024-03-17,14,Tribunales,D,83
2024-03-17,14,Tronador,B,67
2024-03-17,14,Urquiza,E,107
2024-03-17,14,Uruguay,B,152
2024-03-17,14,Varela,E,58
2024-03-17,14,Venezuela,H,157
2024-03-17,15,9 de julio,D,32
2024-03-17,15,Acoyte,A,302
2024-03-17,15,Aguero,D,278
2024-03-17,15,Alberti,A,145
2024-03-17,15,Angel Gallardo,B,375
2024-03-17,15,Avenida La Plata,E,145
2024-03-17,15,Avenida de Mayo,C,97
2024-03-17,15,Boedo,E,212
2024-03-17,15,Bolivar,E,119
2024-03-17,15,Bulnes,D,437
2024-03-17,15,Callao,D,284
2024-03-17,15,Callao.B,B,276
2024-03-17,15,Carabobo,A,228
2024-03-17,15,Carlos Gardel,B,603
2024-03-17,15,Carlos Pellegrini,B,461
